symbol,code,name,sector[wstock : cn : daily]
SH600785,600785,XHBH-新华百货,--
SH600787,600787,ZCGF-中储股份,--
SH600789,600789,LKYY-鲁抗医药,--
SH600790,600790,QFC-轻纺城,--
SH600791,600791,JNZY-京能置业,--
SH600792,600792,YMNY-云煤能源,--
SH600793,600793,STYZ-ST宜纸,--
SH600794,600794,BSKJ-保税科技,--
SH600795,600795,GDDL-国电电力,--
SH600796,600796,QJSH-钱江生化,--
SH600797,600797,ZDWX-浙大网新,--
SH600798,600798,NBHY-宁波海运,--
SH600800,600800,TJCK-天津磁卡,--
SH600801,600801,HXSN-华新水泥,--
SH600802,600802,FJSN-福建水泥,--
SH600803,600803,XAGF-新奥股份,--
SH600804,600804,PBS-鹏博士,--
SH600805,600805,YDTZ-悦达投资,--
SH600806,600806,KMJC-昆明机床,--
SH600807,600807,TYGF-天业股份,--
SH600808,600808,MGGF-马钢股份,--
SH600809,600809,SXFJ-山西汾酒,--
SH600810,600810,SMGF-神马股份,--
SH600811,600811,DFJT-东方集团,--
SH600812,600812,HBZY-华北制药,--
SH600814,600814,HZJB-杭州解百,--
SH600815,600815,XGGF-厦工股份,--
SH600816,600816,AXXT-安信信托,--
SH600817,600817,STHS-ST宏盛,--
SH600818,600818,ZLGF-中路股份,--
SH600819,600819,YPBL-耀皮玻璃,--
SH600820,600820,SDGF-隧道股份,--
SH600821,600821,JQY-津劝业,--
SH600822,600822,SHWM-上海物贸,--
SH600823,600823,SMGF-世茂股份,--
SH600824,600824,YMJT-益民集团,--
SH600825,600825,XHCM-新华传媒,--
SH600826,600826,LSGF-兰生股份,--
SH600827,600827,BLGF-百联股份,--
SH600828,600828,CSJT-成商集团,--
SH600829,600829,RMTT-人民同泰,--
SH600830,600830,XYRT-香溢融通,--
SH600831,600831,GDWL-广电网络,--
SH600832,600832,DFMZ-东方明珠,--
SH600833,600833,DYYY-第一医药,--
SH600834,600834,STDT-申通地铁,--
SH600835,600835,SHJD-上海机电,--
SH600836,600836,JLSY-界龙实业,--
SH600837,600837,HTZQ-海通证券,--
SH600838,600838,SHJB-上海九百,--
SH600839,600839,SCCH-四川长虹,--
SH600841,600841,SCGF-上柴股份,--
SH600843,600843,SGSB-上工申贝,--
SH600844,600844,DHKJ-丹化科技,--
SH600845,600845,BXRJ-宝信软件,--
SH600846,600846,TJKJ-同济科技,--
SH600847,600847,WLGF-万里股份,--
SH600848,600848,ZYGF-自仪股份,--
SH600850,600850,HDDN-华东电脑,--
SH600851,600851,HXGF-海欣股份,--
SH600853,600853,LJGF-龙建股份,--
SH600854,600854,CLGF-春兰股份,--
SH600855,600855,HTCF-航天长峰,--
SH600856,600856,CBJT-长百集团,--
SH600857,600857,GDSC-工大首创,--
SH600858,600858,YZGF-银座股份,--
SH600859,600859,WFJ-王府井,--
SH600860,600860,JCGF-京城股份,--
SH600861,600861,BJCX-北京城乡,--
SH600862,600862,NTKJ-南通科技,--
SH600863,600863,NMHD-内蒙华电,--
SH600864,600864,HTGF-哈投股份,--
SH600865,600865,BDJT-百大集团,--
SH600866,600866,XHKJ-星湖科技,--
SH600867,600867,THDB-通化东宝,--
SH600868,600868,MYJX-梅雁吉祥,--
SH600869,600869,ZHNY-智慧能源,--
SH600870,600870,STXH-*ST厦华,--
SH600871,600871,SHYF-石化油服,--
SH600872,600872,ZJGX-中炬高新,--
SH600873,600873,MHSW-梅花生物,--
SH600874,600874,CYHB-创业环保,--
SH600875,600875,DFDQ-东方电气,--
SH600876,600876,LYBL-洛阳玻璃,--
SH600877,600877,ZGJL-中国嘉陵,--
SH600879,600879,HTDZ-航天电子,--
SH600880,600880,BRCB-博瑞传播,--
SH600881,600881,YTJT-亚泰集团,--
SH600882,600882,HLKY-华联矿业,--
SH600883,600883,BWKJ-博闻科技,--
SH600884,600884,SSGF-杉杉股份,--
SH600885,600885,HFGF-宏发股份,--
SH600886,600886,GTDL-国投电力,--
SH600887,600887,YLGF-伊利股份,--
SH600888,600888,XJZH-新疆众和,--
SH600889,600889,NJHX-南京化纤,--
SH600890,600890,ZFGF-中房股份,--
SH600891,600891,QLJT-秋林集团,--
SH600892,600892,BCGF-宝诚股份,--
SH600893,600893,ZHDL-中航动力,--
SH600894,600894,GRGF-广日股份,--
SH600895,600895,ZJGK-张江高科,--
SH600896,600896,ZHHS-中海海盛,--
SH600897,600897,XMKG-厦门空港,--
SH600898,600898,SLSS-三联商社,--
SH600900,600900,CJDL-长江电力,--
SH600917,600917,CQRQ-重庆燃气,--
SH600958,600958,DFZQ-东方证券,--
SH600959,600959,JSYX-江苏有线,--
SH600960,600960,BHHS-渤海活塞,--
SH600961,600961,ZYJT-株冶集团,--
SH600962,600962,STZL-*ST中鲁,--
SH600963,600963,YYLZ-岳阳林纸,--
SH600965,600965,FCWF-福成五丰,--
SH600966,600966,BHZY-博汇纸业,--
SH600967,600967,BFCY-北方创业,--
SH600969,600969,CDGJ-郴电国际,--
SH600970,600970,ZCGJ-中材国际,--
SH600971,600971,HYMD-恒源煤电,--
SH600973,600973,BSGF-宝胜股份,--
SH600975,600975,XWF-新五丰,--
SH600976,600976,JMJT-健民集团,--
SH600978,600978,YHMY-宜华木业,--
SH600979,600979,GAAZ-广安爱众,--
SH600980,600980,BKCC-北矿磁材,--
SH600981,600981,HHGF-汇鸿股份,--
SH600982,600982,NBRD-宁波热电,--
SH600983,600983,HEP-惠而浦,--
SH600984,600984,STJJ-*ST建机,--
SH600985,600985,LMKH-雷鸣科化,--
SH600986,600986,KDGF-科达股份,--
SH600987,600987,HMGF-航民股份,--
SH600988,600988,CFHJ-赤峰黄金,--
SH600990,600990,SCDZ-四创电子,--
SH600992,600992,GSGF-贵绳股份,--
SH600993,600993,MYL-马应龙,--
SH600995,600995,WSDL-文山电力,--
SH600997,600997,KLGF-开滦股份,--
SH600998,600998,JZT-九州通,--
SH600999,600999,ZSZQ-招商证券,--
SH601000,601000,TSG-唐山港,--
SH601001,601001,DTMY-大同煤业,--
SH601002,601002,JYSY-晋亿实业,--
SH601003,601003,LGGF-柳钢股份,--
SH601005,601005,CQGT-重庆钢铁,--
SH601006,601006,DQTL-大秦铁路,--
SH601007,601007,JLFD-金陵饭店,--
SH601008,601008,LYG-连云港,--
SH601009,601009,NJYH-南京银行,--
SH601010,601010,WFGF-文峰股份,--
SH601011,601011,BTL-宝泰隆,--
SH601012,601012,LJGF-隆基股份,--
SH601015,601015,SXHM-陕西黑猫,--
SH601016,601016,JNFD-节能风电,--
SH601018,601018,NBG-宁波港,--
SH601021,601021,CQHK-春秋航空,--
SH601028,601028,YLGF-玉龙股份,--
SH601038,601038,YTGF-一拖股份,--
SH601058,601058,SLJY-赛轮金宇,--
SH601069,601069,XBHJ-西部黄金,--
SH601088,601088,ZGSH-中国神华,--
SH601098,601098,ZNCM-中南传媒,--
SH601099,601099,TPY-太平洋,--
SH601100,601100,HLYG-恒立油缸,--
SH601101,601101,HHNY-昊华能源,--
SH601106,601106,ZGYZ-中国一重,--
SH601107,601107,SCCY-四川成渝,--
SH601111,601111,ZGGH-中国国航,--
SH601113,601113,HDGF-华鼎股份,--
SH601116,601116,SJGW-三江购物,--
SH601117,601117,ZGHX-中国化学,--
SH601118,601118,HNXJ-海南橡胶,--
SH601126,601126,SFGF-四方股份,--
SH601137,601137,BWHJ-博威合金,--
SH601139,601139,SZRQ-深圳燃气,--
SH601158,601158,CQSW-重庆水务,--
SH601166,601166,XYYH-兴业银行,--
SH601168,601168,XBKY-西部矿业,--
SH601169,601169,BJYH-北京银行,--
SH601177,601177,HCQJ-杭齿前进,--
SH601179,601179,ZGXD-中国西电,--
SH601186,601186,ZGTJ-中国铁建,--
SH601188,601188,LJJT-龙江交通,--
SH601198,601198,DXZQ-东兴证券,--
SH601199,601199,JNSW-江南水务,--
SH601208,601208,DCKJ-东材科技,--
SH601216,601216,NMJZ-内蒙君正,--
SH601218,601218,JXKJ-吉鑫科技,--
SH601222,601222,LYDZ-林洋电子,--
SH601225,601225,SXMY-陕西煤业,--
SH601226,601226,HDZG-华电重工,--
SH601231,601231,HXDZ-环旭电子,--
SH601233,601233,TKGF-桐昆股份,--
SH601238,601238,GQJT-广汽集团,--
SH601258,601258,PDJT-庞大集团,--
SH601288,601288,NYYH-农业银行,--
SH601299,601299,ZGBC-中国北车,--
SH601311,601311,LTGF-骆驼股份,--
SH601313,601313,JNJJ-江南嘉捷,--
SH601318,601318,ZGPA-中国平安,--
SH601328,601328,JTYH-交通银行,--
SH601333,601333,GSTL-广深铁路,--
SH601336,601336,XHBX-新华保险,--
SH601339,601339,BLDF-百隆东方,--
SH601369,601369,SGDL-陕鼓动力,--
SH601377,601377,XYZQ-兴业证券,--
SH601388,601388,YQZY-怡球资源,--
SH601390,601390,ZGZT-中国中铁,--
SH601398,601398,GSYH-工商银行,--
SH601515,601515,DFGF-东风股份,--
SH601518,601518,JLGS-吉林高速,--
SH601519,601519,DZH-大智慧,--
SH601555,601555,DWZQ-东吴证券,--
SH601558,601558,HRFD-华锐风电,--
SH601566,601566,JMW-九牧王,--
SH601567,601567,SXDQ-三星电气,--
SH601579,601579,HJS-会稽山,--
SH601588,601588,BCSY-北辰实业,--
SH601599,601599,LGKJ-鹿港科技,--
SH601600,601600,ZGLY-中国铝业,--
SH601601,601601,ZGTB-中国太保,--
SH601607,601607,SHYY-上海医药,--
SH601608,601608,ZXZG-中信重工,--
SH601616,601616,GDDQ-广电电气,--
SH601618,601618,ZGZY-中国中冶,--
SH601628,601628,ZGRS-中国人寿,--
SH601633,601633,CCQC-长城汽车,--
SH601636,601636,QBJT-旗滨集团,--
SH601666,601666,PMGF-平煤股份,--
SH601668,601668,ZGJZ-中国建筑,--
SH601669,601669,ZGDJ-中国电建,--
SH601677,601677,MTLY-明泰铝业,--
SH601678,601678,BHGF-滨化股份,--
SH601688,601688,HTZQ-华泰证券,--
SH601689,601689,TPJT-拓普集团,--
SH601699,601699,LAHN-潞安环能,--
SH601700,601700,FFGF-风范股份,--
SH601717,601717,ZMJ-郑煤机,--
SH601718,601718,JHJT-际华集团,--
SH601727,601727,SHDQ-上海电气,--
SH601766,601766,ZGNC-中国南车,--
SH601777,601777,LFGF-力帆股份,--
SH601788,601788,GDZQ-光大证券,--
SH601789,601789,NBJG-宁波建工,--
SH601798,601798,LKGX-蓝科高新,--
SH601799,601799,XYGF-星宇股份,--
SH601800,601800,ZGJJ-中国交建,--
SH601801,601801,WXCM-皖新传媒,--
SH601808,601808,ZHYF-中海油服,--
SH601818,601818,GDYH-光大银行,--
SH601857,601857,ZGSY-中国石油,--
SH601866,601866,ZHJY-中海集运,--
SH601872,601872,ZSLC-招商轮船,--
SH601877,601877,ZTDQ-正泰电器,--
SH601880,601880,DLG-大连港,--
SH601886,601886,JHCJ-江河创建,--
SH601888,601888,ZGGL-中国国旅,--
SH601890,601890,YXML-亚星锚链,--
SH601898,601898,ZMNY-中煤能源,--
SH601899,601899,ZJKY-紫金矿业,--
SH601901,601901,FZZQ-方正证券,--
SH601908,601908,JYT-京运通,--
SH601918,601918,GTXJ-国投新集,--
SH601919,601919,ZGYY-中国远洋,--
SH601928,601928,FHCM-凤凰传媒,--
SH601929,601929,JSCM-吉视传媒,--
SH601933,601933,YHCS-永辉超市,--
SH601939,601939,JSYH-建设银行,--
SH601958,601958,JMGF-金钼股份,--
SH601965,601965,ZGQY-中国汽研,--
SH601969,601969,HNKY-海南矿业,--
SH601988,601988,ZGYH-中国银行,--
SH601989,601989,ZGZG-中国重工,--
SH601991,601991,DTFD-大唐发电,--
SH601992,601992,JYGF-金隅股份,--
SH601996,601996,FLJT-丰林集团,--
SH601998,601998,ZXYH-中信银行,--
SH601999,601999,CBCM-出版传媒,--
SH603000,603000,RMW-人民网,--
SH603001,603001,AKGJ-奥康国际,--
SH603002,603002,HCDZ-宏昌电子,--
SH603003,603003,LYRY-龙宇燃油,--
SH603005,603005,JFKJ-晶方科技,--
SH603006,603006,LMGF-联明股份,--
SH603008,603008,XLM-喜临门,--
SH603009,603009,BTKJ-北特科技,--
SH603010,603010,WSGF-万盛股份,--
SH603011,603011,HDGF-合锻股份,--
SH603012,603012,CLJT-创力集团,--
SH603015,603015,HXKJ-弘讯科技,--
SH603017,603017,YQSJ-园区设计,--
SH603018,603018,SJGF-设计股份,--
SH603019,603019,ZKSG-中科曙光,--
SH603020,603020,APGF-爱普股份,--
SH603021,603021,SDHP-山东华鹏,--
SH603025,603025,DHKJ-大豪科技,--
SH603030,603030,QZGF-全筑股份,--
SH603077,603077,HBGF-和邦股份,--
SH603088,603088,NBJD-宁波精达,--
SH603099,603099,CBS-长白山,--
SH603100,603100,CYGF-川仪股份,--
SH603111,603111,KNJD-康尼机电,--
SH603118,603118,GJGF-共进股份,--
SH603123,603123,CWGF-翠微股份,--
SH603126,603126,ZCJN-中材节能,--
SH603128,603128,HMWL-华贸物流,--
SH603158,603158,TLGF-腾龙股份,--
SH603166,603166,FDGF-福达股份,--
SH603167,603167,BHLD-渤海轮渡,--
SH603168,603168,SPAS-莎普爱思,--
SH603169,603169,LSZZ-兰石重装,--
SH603188,603188,YBGF-亚邦股份,--
SH603199,603199,JHLY-九华旅游,--
SH603222,603222,JMZY-济民制药,--
SH603268,603268,SFGF-松发股份,--
SH603288,603288,HTWY-海天味业,--
SH603306,603306,HMKJ-华懋科技,--
SH603308,603308,YLGF-应流股份,--
SH603309,603309,WLYL-维力医疗,--
SH603315,603315,FAGF-福鞍股份,--
SH603318,603318,PSGF-派思股份,--
SH603328,603328,YDDZ-依顿电子,--
SH603333,603333,MXDL-明星电缆,--
SH603338,603338,ZJDL-浙江鼎力,--
SH603366,603366,RCDF-日出东方,--
SH603368,603368,LZYY-柳州医药,--
SH603369,603369,JSY-今世缘,--
SH603399,603399,XHL-新华龙,--
SH603456,603456,JZYY-九洲药业,--
SH603518,603518,WGNS-维格娜丝,--
SH603519,603519,LBGF-立霸股份,--
SH603555,603555,GRN-贵人鸟,--
SH603558,603558,JSJT-健盛集团,--
SH603567,603567,ZBD-珍宝岛,--
SH603588,603588,GNHJ-高能环境,--
SH603600,603600,YYGF-永艺股份,--
SH603601,603601,ZSKJ-再升科技,--
SH603606,603606,DFDL-东方电缆,--
SH603609,603609,HFMY-禾丰牧业,--
SH603611,603611,NLGF-诺力股份,--
SH603618,603618,HDGF-杭电股份,--
SH603636,603636,NWRJ-南威软件,--
SH603678,603678,HJDZ-火炬电子,--
SH603686,603686,LMHW-龙马环卫,--
SH603688,603688,SYGF-石英股份,--
SH603698,603698,HTGC-航天工程,--
SH603699,603699,NWGF-纽威股份,--
SH603703,603703,SYKJ-盛洋科技,--
SH603729,603729,LYGF-龙韵股份,--
SH603766,603766,LXTY-隆鑫通用,--
SH603788,603788,NBGF-宁波高发,--
SH603789,603789,XGNJ-星光农机,--
SH603799,603799,HYGY-华友钴业,--
SH603806,603806,FST-福斯特,--
SH603808,603808,GLS-歌力思,--
SH603818,603818,QMGF-曲美股份,--
SH603828,603828,KLD-柯利达,--
SH603869,603869,BBWL-北部湾旅,--
SH603883,603883,LBX-老百姓,--
SH603889,603889,XAGF-新澳股份,--
SH603898,603898,HLK-好莱客,--
SH603899,603899,CGWJ-晨光文具,--
SH603939,603939,YFYF-益丰药房,--
SH603969,603969,YLGF-银龙股份,--
SH603988,603988,ZDDJ-中电电机,--
SH603993,603993,LYMY-洛阳钼业,--
SH603997,603997,JFGF-继峰股份,--
SH603998,603998,FSZY-方盛制药,--
