序号,代码,名称,最新价,涨跌幅,研报数,买入,增持,中性,减持,卖出,2015收益,2016收益,2016PE,2017收益,2017PE,2018收益,2018PE,预留1
2,000158,常山股份,13.47,-1.32%,7,7,0,0,0,0,0.20,0.28,49.36,0.38,36.43,0.53,26.02,0.000,0.000,201608
2,000159,国际实业,7.24,-3.98%,0,0,0,0,0,0,0.12,--,--,--,--,--,--,0.000,0.000,201608
2,000166,申万宏源,6.50,-0.91%,2,1,0,1,0,0,0.61,0.55,12.52,0.64,10.77,0.78,9.07,0.780,8.333,201608
2,000301,东方市场,4.53,-1.09%,0,0,0,0,0,0,0.14,--,--,--,--,--,--,0.000,0.000,201608
2,000333,美的集团,27.42,-1.58%,67,58,9,0,0,0,1.97,3.02,9.55,3.47,8.34,3.99,7.25,0.000,0.000,201608
2,000338,潍柴动力,8.82,-2.22%,7,2,4,1,0,0,0.35,0.44,20.69,0.52,17.67,0.60,15.46,0.000,0.000,201608
2,000400,许继电气,15.61,-2.07%,14,5,9,0,0,0,0.71,0.89,17.91,1.14,14.13,1.32,12.18,0.000,0.000,201608
2,000401,冀东水泥,10.75,0.75%,18,9,6,3,0,0,-1.27,-0.08,199.41,0.28,51.90,0.49,25.59,0.000,0.000,201608
2,000402,金融街,13.31,-2.85%,13,5,8,0,0,0,0.75,0.90,15.27,1.01,13.61,1.19,11.67,0.000,0.000,201608
2,000403,ST生化,33.80,-1.29%,4,4,0,0,0,0,0.28,0.56,64.77,0.96,39.57,1.55,25.85,0.000,0.000,201608
2,000404,华意压缩,10.22,-2.67%,9,3,6,0,0,0,0.39,0.44,23.84,0.50,20.86,0.58,18.39,0.000,0.000,201608
2,000405,ST鑫光,-,-,-,-,-,-,-,-,2.78,--,--,--,--,--,--,-,-,201608
2,000406,石油大明,-,-,-,-,-,-,-,-,0.51,--,--,--,--,--,--,-,-,201608
2,000407,胜利股份,-,-,12,6,6,0,0,0,0.03,0.36,19.16,0.45,15.56,0.52,12.79,0.000,0.000,201608
2,000408,*ST金源,16.80,-0.41%,0,0,0,0,0,0,-0.03,--,--,--,--,--,--,0.000,0.000,201608
